year,glacier_wide_balance_mean,glacier_wide_balance_std,glacier_wide_balance_min,glacier_wide_balance_max,area_km2_mean,area_km2_std,area_km2_min,area_km2_max,volume_km3_mean,volume_km3_std,volume_km3_min,volume_km3_max,mean_thickness_m_mean,mean_thickness_m_std,mean_thickness_m_min,mean_thickness_m_max,total_annual_runoff_mm_mean,total_annual_runoff_mm_std,total_annual_runoff_mm_min,total_annual_runoff_mm_max,mean_annual_discharge_m3s_mean,mean_annual_discharge_m3s_std,mean_annual_discharge_m3s_min,mean_annual_discharge_m3s_max,peak_daily_discharge_m3s_mean,peak_daily_discharge_m3s_std,peak_daily_discharge_m3s_min,peak_daily_discharge_m3s_max
2062,-2.595783403981829,0.371333193777197,-3.2377350199170127,-2.0976570792173703,32.245999999999995,1.105325291486628,30.94,33.82,4.165520116302654,0.29690513848941547,3.825095090258248,4.596263715005506,129.016669293833,4.751662525632127,123.62944700252903,135.90371717934673,8288.533381581481,1087.7438198957605,6630.71506238298,9897.16010718728,7.749215167496445,1.253003650993791,5.757176207151736,9.62090557115994,33.937472323963775,6.2107616622841535,26.548027804220627,45.293563143588656
2063,-2.1562281855599457,0.6413092052986684,-3.000570777626349,-1.337285146958889,31.896000000000004,1.098810265696494,30.62,33.47,4.074032664336492,0.2862015561014248,3.7542288097683527,4.499983999432535,127.57245014780703,4.544350529641434,122.60708065866599,134.44828202666673,8225.304566289782,993.2438262368698,7179.560190177064,10058.675705107771,7.5576121952165805,0.9366819359388493,6.774435030933328,9.371430817648305,32.48189325149656,2.9985628660123673,28.999282953794857,37.10890812216753
2064,-2.5134435678951794,1.0113774828345448,-4.035131944268196,-1.29110949184687,31.567999999999994,1.1913421003221525,30.16,33.26,3.9997710147372856,0.30051818159198,3.66963134467593,4.445478813780302,126.5266893301311,4.7056480532864695,121.6721268128624,133.65841292183708,7436.770381734318,1446.767697080877,5755.483220740987,10122.133247101598,6.676687634195193,1.3538767427994827,5.435278086326161,9.287349892033472,31.868911060411044,6.607995020219323,24.30037102537024,40.43430274433553
2065,-2.4767824519644788,0.4015321446072743,-3.267860923113576,-2.200785456104133,31.162,1.3218532445018254,29.48,33.02,3.9141516413601884,0.30699172501478855,3.5626321581047695,4.369663639959332,125.41853419531489,4.5022075780868365,120.84912340925271,132.33384736400157,8305.273210909592,772.9006665349356,7391.491934413398,9625.351677938399,7.547570454205621,0.9948101885677363,6.56047797396735,9.1888497290845,29.260695619515467,3.896593529560335,25.09949371685406,36.37545756818108
2066,-2.608689183212401,0.6102265891634989,-3.6565605404227903,-1.9939838423966296,30.784,1.3545272237943402,29.09,32.77,3.8299808159846265,0.2980559149492361,3.4919885782549454,4.287600170872667,124.23397360491704,4.187750098412415,120.04085865434669,130.8391873931238,8790.962599727322,1492.594861581461,7116.817554938276,11181.375824976001,7.91442190428234,1.439898365142403,6.068739531533829,9.979082716791574,28.985613173505566,3.7898748077456403,24.29192856045086,34.964194355442935
2067,-2.1495122838262946,1.1777765931301112,-3.6590941695865626,-0.436775899229745,30.336000000000002,1.3939670010441416,28.7,32.44,3.742847825800035,0.2892169111079361,3.4275513537162507,4.196860253550537,123.20636186189225,3.807258609414043,119.4268764361063,129.37300411684762,8344.146110852265,1658.9905674757917,5909.551950032696,11130.855244639306,7.324716680389639,1.7517995374782012,4.852631661852929,10.290825796097014,31.520238222083265,8.79007322755951,24.342454618205586,48.14998922282618
2068,-1.7743517799388904,0.7456255775685776,-2.9164541450031463,-1.0292842372864492,29.992,1.4283893026762702,28.27,32.25,3.672166179304896,0.28746777625651504,3.3523121134550213,4.153757777241128,122.2653887098955,3.6892355530542162,118.58196368783237,128.79869076716676,7295.55283475643,706.9754855716898,6671.478377624661,8628.810055524185,6.313019669626454,0.8247490397443232,5.4314168204076365,7.877287153513944,29.55850744432913,5.37452270233287,25.078598627446162,39.200274191511646
2069,-2.4866004351706996,0.7323927151171443,-3.3060409637575656,-1.1065850086301647,29.695999999999998,1.4837196500687044,27.85,32.11,3.6143843457868017,0.29054715996718344,3.2789822039003163,4.116999485534739,121.535186920119,3.6384341761471712,117.73724250988569,128.2154931652052,7724.047423984724,681.5693697847993,6817.643176235503,8538.184125956828,6.6055397053293365,0.5867169656737157,5.702107485996154,7.485082419663459,30.277085793390235,7.051278958086966,20.35938956777642,38.38260921146017
2070,-2.487200218430635,0.6839783904990241,-3.651135890690657,-1.6700851170234206,29.204,1.6179196518986974,27.14,31.92,3.5357472279618016,0.30336843997370544,3.199639857403839,4.077694521541549,120.87856133000294,3.619501556246869,117.8938783125954,127.74732210343198,8457.721313504095,1268.414413120239,6629.542678868145,10524.29005136827,7.081306021276923,1.0856968528862099,6.027229221748606,9.157038024236353,28.231069782907458,2.3225501403086612,24.840499930197968,31.688825901019037
2071,-2.196917390300414,0.6279870786558315,-2.7726695281787377,-1.0257621638033467,28.712,1.7333251281857076,26.47,31.7,3.457974656604624,0.3059194453923351,3.127222466347349,4.018960171250494,120.24869128332622,3.3681343438410476,117.85652610240156,126.78107795742882,8797.598309786039,1617.2664353901275,6864.271012586539,10951.025112644715,7.32085342522431,1.3191088995383677,6.085670901516998,8.975076462602091,28.55944484117648,6.842747723203991,21.5724315020327,37.25134185663054
2072,-2.1826972747042666,1.075352097953658,-3.2858239260102544,-0.46610885180828443,28.25,1.8659796354730143,25.9,31.51,3.3908053989698397,0.3186899551354658,3.058107831256403,3.98297888401079,119.82790120614558,3.343659654792397,117.66217270260901,126.40364595400793,8793.761779545754,1179.936559737684,7335.034542928031,10667.972636718208,7.113260001699172,0.9730609220917014,5.878808787014082,8.824636837558828,30.367397475561102,3.5215764167043204,26.49988224777899,35.01480457779938
2073,-2.567438091041903,0.2828512410049087,-2.962357061188113,-2.180955272124789,27.806,2.037867512867311,25.38,31.45,3.3262585309595933,0.3419489844840381,2.966948195525211,3.966643926941473,119.38746951169605,3.402149126563681,116.90103213259303,126.12540308239979,8705.368252094393,615.9769765387127,7935.667236251934,9451.578352246712,6.977989628119571,0.47366433499835037,6.325448219198136,7.6291472519165024,27.508158255098568,3.4559897887596294,23.32193608333133,32.22627668228853
2074,-2.357518497123008,0.5697640799906513,-3.4271788086817967,-1.8768383393961061,27.294,2.1099061590506816,25.0,31.16,3.2494239597327983,0.33343709755696394,2.9033692817133794,3.8771097040023665,118.83945826514302,2.876164827387362,116.13477126853518,124.42585699622487,8279.254892483421,781.608839147244,7242.027182457651,9543.0238830628,6.568302204688246,0.8371915728955278,5.4475090026660355,7.584599858374352,26.84447978017591,4.970602664595104,22.329893680334408,36.36909561264399
2075,-2.2408691253638175,0.8316011651478799,-3.3411273378148123,-0.8248050598589407,26.808,2.1429083041511605,24.61,30.85,3.1805027062923075,0.3304823242980304,2.848196394413779,3.809914152483045,118.43102212860397,2.6415927886348296,115.73329518138073,123.49802763316191,7794.593448052522,716.5781562306438,6998.761927080433,8818.900223027875,6.05102124867456,0.6047138307953118,5.034593815246443,6.654077522809518,23.640961112300033,2.5208354523780163,20.319496980737863,27.00686521941801
2076,-2.4109085906750987,0.5422528157149502,-3.111952247236943,-1.6975137807448109,26.329999999999995,2.242685889731328,23.82,30.52,3.116870024399815,0.32657096154586085,2.7637525802954697,3.731281547476911,118.19476757541028,2.153897470529434,116.02655668746725,122.25693143764454,8238.681668845296,302.76020261587576,7757.4686370698255,8587.623953874096,6.201431900242051,0.47536942256227266,5.780517273460836,7.108333907414543,28.35542538166597,6.459987463014249,21.9982263217565,39.98631538024929
2077,-2.281282666697544,0.8659357433769944,-3.7952796181077217,-1.1775009470364264,25.844,2.2747975734117523,23.05,29.99,3.048946464752342,0.32160484158490193,2.6860682063289008,3.648025966499506,117.81105027530472,1.9883801870451985,116.1706125623855,121.64141268754605,8669.883322751362,574.9959461840282,7804.59739297276,9541.38330830164,6.465781629009949,0.5803484168100874,5.644201420246039,7.159657669127791,25.996157470943825,4.916300017643382,19.399860286380406,32.7597846838108
2078,-2.1249996164411433,0.4753868983317045,-2.668712455086242,-1.441528229056784,25.436,2.3527821828635136,22.44,29.64,2.986318290555878,0.32695187140816406,2.592617774762115,3.58071138393932,117.23489123976086,1.8971221502014246,115.5355514599873,120.80672685355331,7991.837265617188,383.2738923221279,7408.059410983569,8502.368044220035,5.824507133521368,0.3391437433377621,5.4873421832858185,6.402255586435876,24.69428306533137,2.802212374273918,19.20738497521791,26.720572654402734
2079,-2.4854194366412323,0.9756811360794486,-3.545428248968066,-0.893833552879733,25.054000000000002,2.3778275799561244,22.12,29.32,2.9288735370772936,0.33293233106025694,2.53030665734697,3.5342967831436227,116.70893090383598,2.0716571845852134,114.389993550948,120.54218223545782,8439.037796261438,1154.6585744962981,7117.775423229668,10481.373254785947,6.089703372391925,0.83995487847903,5.424734162939775,7.741977267730567,25.70049711745322,4.3529365640061135,19.259057317172623,31.90909331378247
2080,-2.620851018060444,0.6908257300431208,-3.673195471611069,-1.864548927559191,24.564,2.522598660112227,21.57,29.17,2.864138383686835,0.3492572645423537,2.4477460692246766,3.505343450485808,116.38531258954185,2.1555580751664336,113.47918726122747,120.16947036290051,8482.291327954084,778.1980920295207,7358.584120734893,9414.592655810633,6.00762341189664,0.5831456783901304,4.974499878399277,6.599423635024733,25.244654907467325,4.595506450044876,17.553074119421094,30.968915029169576
2081,-1.5220004680526695,0.5554779223793785,-2.161247850300592,-0.4905148389087585,24.002000000000002,2.5684579031006134,21.18,28.82,2.796273048622785,0.3500306030416416,2.387157076983304,3.4448209754241748,116.29098818698773,2.1692766478259644,112.70807728910783,119.52883329022119,7939.366026754316,431.162787227876,7149.775187791846,8463.712250733572,5.480169401435977,0.3063658761647506,4.8977801920008,5.7783665341363815,20.64533177726733,3.250868042783582,16.98331978402965,26.50545331337603
2082,-2.9758852744716524,0.9551794212228488,-4.149787824275333,-1.811975127613746,23.7,2.6614357027739746,20.82,28.71,2.7577503698281562,0.3602806751639181,2.3468119979733477,3.429145621458221,116.13898722422952,2.128432747391748,112.71911613704842,119.44080882822087,9258.669800342297,1509.4135132297,7438.874039970372,10944.698303561063,6.239238354766003,0.7559242824321163,4.8155241360681345,6.878148568919243,24.436650974669323,2.89981046478905,20.762470467338872,29.286418317290124
2083,-2.076406487833149,0.8359710324652001,-3.2496960791377805,-0.9871125035332777,23.201999999999998,2.6569712079734695,20.19,28.16,2.6823097173645585,0.3553892447732105,2.2598573005756637,3.334617346270206,115.38325083236614,2.1323216700586003,111.92953445149399,118.4168091715272,8327.23270443713,870.1590616713241,7247.387678809457,9171.254888125717,5.5730043337759,0.9679785079542147,4.6773761209600835,7.149981123779959,26.886881295441988,7.901563266626126,18.458277237437034,38.94149307110504
2084,-2.4660317284765485,0.6277637136796305,-3.1673177296727553,-1.2952704825126926,22.87,2.4915376778206673,19.84,27.42,2.6291318040557026,0.33975914842486893,2.199994103758095,3.237283778016937,114.71768811780346,2.4148741964776055,110.88679958458138,118.06286571907137,8070.982993473519,690.9510625071437,6820.954429625178,8774.73533799326,5.356253572680997,0.9584360052520915,4.299775704501265,6.915668212532207,22.101221925175288,4.627072238307823,17.261764879718726,30.890208859399795
2085,-1.8133180771260355,0.9198729485991404,-2.6074497039072186,-0.02764223926924883,22.432,2.333952870132557,19.54,26.66,2.567586046949393,0.32625988105511305,2.1438064341035976,3.145705276945365,114.19733267444403,2.7020367257997475,109.7137376716273,117.99344624701294,8283.791818785281,855.1474090116784,7077.337298497254,9192.160542568874,5.2504296137159825,0.8605419850226659,3.900187103728657,6.430672199888544,25.236851990786885,5.262220436723675,18.08120634996613,32.60038206987581
2086,-2.534305368104091,0.7071093667098596,-3.165654049658453,-1.2893165582734727,22.134,2.2335227780347355,19.36,26.12,2.523275744513101,0.321355284194867,2.1026140056397464,3.0809027918527803,113.70607094243715,3.0987911376143042,108.60609533263153,117.95186798823815,7906.541409275416,959.6894451817822,6857.697584271804,9207.392780649345,5.05600301937216,0.6789187381954197,3.80553572325984,5.7698355160968005,22.37730812974894,2.761604410550705,17.292932030969048,25.09210063066558
2087,-1.8418314265193174,0.9964333810674652,-3.468021465712171,-0.6224465207305365,21.764,2.2608547056367865,19.04,25.83,2.4638151225311855,0.32959262325420097,2.0411239121274187,3.0440840639785915,112.86962102694834,3.4228820913642672,107.20188614114592,117.85071869835818,7634.197502871446,580.6267925949501,6537.446564318361,8106.230723886954,4.784097045885633,0.5347065450277511,3.976918334395608,5.580532962750495,21.584561997256593,3.9478855417132346,16.44583384201774,27.185690445500246
2088,-2.265867717299428,0.8765437247119885,-3.3702782023539832,-0.691312818860709,21.488,2.2421364811268747,18.72,25.53,2.4207759748999202,0.33310963982633524,1.9687487314591707,2.9981671363995956,112.2803125305322,3.9885900577535542,105.16820146683605,117.43702061886391,8795.386745377611,676.3748730000232,8227.17716142132,10029.40719059702,5.443566383979407,0.7053958743480868,4.517692026414719,6.47796492680065,23.548883686144492,7.084897067563028,17.32969030171415,35.98110316893787
2089,-2.7061954572876266,0.4985847258350603,-3.22860358695554,-1.8067432873059184,21.157999999999998,2.3451601224649883,18.41,25.45,2.369556247866485,0.3450132932662572,1.9213312621249485,2.9785863693369605,111.58334542132943,4.10958434546998,104.36345801873702,117.0367925083285,8675.729330124717,863.9126035748748,7927.924732267689,10141.862479285664,5.307821496967703,0.7161476456496177,4.348873226787053,6.202239756276689,21.93082279135887,1.8378962766298415,18.613664444241586,24.170007547068586
2090,-3.001444373235583,0.5550654636063986,-3.7434143685652335,-2.524170466893337,20.740000000000002,2.330278953258601,18.14,25.07,2.308515374975258,0.347044253379372,1.8686578389445352,2.9285214698608764,110.8625661619642,4.472696725508954,103.01311129793469,116.8137802098475,8586.296464586541,358.6422716568245,8120.006878820892,9206.724590986407,5.157182451334894,0.5731181065138826,4.228486609447013,5.980145784564293,22.44583748304884,5.334246792613292,18.07252425559411,31.909980617444734
2091,-2.1804519176202257,0.5952174154702312,-3.0986507095909785,-1.3166746204805706,20.372,2.3014551918297257,17.78,24.66,2.2412861800229615,0.34796502196119833,1.793866127279873,2.85869880799827,109.52593693213464,4.959929421045133,100.89235811472852,115.9245258717871,8242.994945525044,667.1570949800434,7684.087254280146,9338.051654780807,4.873580841219325,0.5352337767175623,4.034676883683004,5.566817193586195,18.84516233304215,3.611590876149094,14.113110565122591,23.741751135377513
2092,-2.2425922865340597,0.9475190079178107,-3.6610654094703534,-0.9943441362500173,20.058000000000003,2.199294432312327,17.51,24.1,2.1931919027390547,0.3470129555466353,1.745200535127395,2.8033709073172473,108.79267624640086,5.460897802753827,99.66879126941147,116.32244428702272,8208.71604269392,1311.3176184703555,7148.2585266023625,10344.972083347637,4.732536547630869,0.7471374531012621,3.6782778730178265,5.747022570924917,19.70302576196937,2.762731792825405,15.445049465690419,23.16362957744585
2093,-2.3566268706069464,1.0035322194220762,-3.340039408535214,-0.9156227683837632,19.806,2.2141418202093557,17.27,23.88,2.145459781964762,0.358372105018981,1.6966222747497548,2.77732975636525,107.69566774910102,6.037597628235535,98.24101185580514,116.30359113757329,8563.771299976459,652.0967315738907,7668.084799215121,9487.101646095682,4.8884541149215845,0.3686294556447699,4.441284099408538,5.269547198874457,18.84358122420415,4.172397180778767,14.485709116845515,25.662989823076245
2094,-2.0231668818194315,1.1361634371213176,-4.12997199260609,-0.8838680173595764,19.529999999999998,2.2688851888096933,16.98,23.72,2.0959208638984927,0.370418668165227,1.6360392898035994,2.753236127651644,106.6118947061229,6.5023083285971905,96.350959352391,116.0723493950946,7758.6259342740395,271.39662836904955,7342.733374693664,8090.425358023861,4.326630440805335,0.43291869513894077,3.9620573409242503,5.155990865959673,21.299466931908558,6.704032595177993,15.086412029399343,34.23153221405556
2095,-2.3163719211224354,0.9284926895906297,-3.4314744921085163,-0.6993619827873913,19.27,2.232084227801451,16.55,23.27,2.0543318266438093,0.38153287310104583,1.559570515055051,2.715957313516243,105.7846424813437,7.399099706686828,94.23386797915715,116.71496835050465,8376.492415223865,1359.7761151392783,6310.148269719562,10501.861744463651,4.62639537000347,0.7248274159828684,3.8916760170581255,5.977020999882761,19.440804295177635,3.1330361122748167,14.61141609241747,23.774746470221757
2096,-2.742710410677367,0.25494885213072016,-3.011209966252307,-2.333621266937841,19.003999999999998,2.2544232078294435,16.28,23.09,2.0068347898764047,0.3918088581223766,1.506880647698658,2.6979440982172687,104.69278495116143,7.922672728558848,92.56023634512641,116.84469892668984,8715.440643770713,709.759624348202,7560.386936115539,9461.157776779906,4.814572354733076,0.8334911200745608,3.6199833142371354,6.099043240931109,22.109587996917107,10.868370241270668,13.661125578742514,43.4027863312742
2097,-2.6120381824623564,1.1438515945190486,-4.07864527736629,-0.8935984889004854,18.668,2.2261931632273066,15.96,22.67,1.9502182716913112,0.39072613458140465,1.4527390627872945,2.6392944919511234,103.51062736766123,8.230881453336757,91.02375080120892,116.42234194755727,8831.258408567752,903.1511975522657,7421.184704536254,9860.715530717249,4.760074815558008,0.6673074867862478,3.8061056155617523,5.860242011699214,17.315465606339547,2.215108085117927,15.971445034906894,21.725225757537785
2098,-2.3338905938313923,1.0589418394238237,-4.161168483607264,-1.1800644077011986,18.41,2.22803949695691,15.6,22.34,1.8977231910915908,0.3933118681013992,1.3813964112216235,2.576889841396622,102.04788979628847,8.748445858627647,88.55105200138611,115.34869478051128,8414.801110797964,1089.4148904916092,7374.0291214183035,10055.402402484546,4.461516812383725,0.8276104243426676,3.2251010086828,5.495744249584996,21.730568634923408,6.528356820861288,13.574974378787346,30.9665004141986
2099,-2.737548082257903,1.2813812504077224,-4.224110079880652,-0.6714677876098825,18.163999999999998,2.200996138115648,15.48,22.13,1.8507572268695764,0.39295712690773543,1.3572524625153541,2.5477566544966437,100.8279146440321,8.95316362859613,87.67780765603064,115.12682577933319,8398.614953656715,516.3395942136568,7922.890226216367,9063.480009828092,4.373543177046093,0.5686683419097831,3.5550149249036695,5.109481437886815,17.830621421159844,4.879659499001785,12.201529919855208,24.396845884324655
2100,-2.2886931077858437,0.7764623070060481,-3.6902314422392184,-1.477416664770568,17.898000000000003,2.2951461827081956,15.17,22.1,1.7984757315737518,0.4071700756134273,1.293052019203217,2.5312618971765906,99.30263694424062,9.445427294418643,85.2374435862371,114.536737428805,8344.889839733256,620.8705381534747,7706.594122244132,9346.203015849946,4.2983159329098,0.5221210235658698,3.750414917808003,5.080046196933451,18.08775795282688,4.406355809824184,13.969371053968532,25.841591787221816
